"","pid","ahid","asex","amastat","aage","aqfachi","alknbrd","apaygu","aregion","wave1","bhid","bsex","bmastat","bage","bqfachi","blknbrd","bpaygu","bregion","wave2","paych","change_pay"
"223",10313516,1026151,1,2,34,4,1,1833.33337402344,1,1,2024748,1,2,35,4,2,1603.33337402344,1,1,-230,-230
"224",10313559,1026151,2,2,32,5,1,216.66667175293,1,1,2024748,2,2,33,5,1,216.66667175293,1,1,0,0
"225",10321381,1026801,2,1,61,7,1,NA,1,1,2025531,2,1,62,7,1,NA,1,1,NA,NA
"226",10323627,1026992,2,6,27,2,1,910,1,1,2026104,2,6,28,2,1,1663.27941894531,1,1,753.279418945312,753.279418945312
"227",10323651,1026992,2,6,23,2,1,NA,1,1,2026104,2,6,24,2,1,NA,1,1,NA,NA
"228",10324712,1027093,1,6,65,7,1,NA,1,1,2026384,1,6,66,7,1,NA,1,1,NA,NA
"229",10326952,1027271,1,2,32,2,1,NA,1,1,2026619,1,2,33,2,1,NA,1,1,NA,NA
"230",10326987,1027271,2,2,29,1,1,1114.95373535156,1,1,2026619,2,2,30,1,1,1565.28247070312,1,1,450.328735351562,450.328735351562
"231",10328076,1027379,2,6,25,5,1,NA,1,1,2026759,2,2,26,5,1,528.666687011719,1,1,NA,NA
"232",10331433,1027646,2,1,32,2,2,NA,1,1,2027119,2,1,33,2,1,NA,2,1,NA,NA
"233",10331468,1027646,1,1,31,4,1,NA,1,1,2027119,1,1,32,4,1,NA,2,1,NA,NA
"234",10331808,1027689,2,2,22,4,1,1037.79833984375,1,1,2027399,2,2,22,4,1,1173.00842285156,1,1,135.210083007812,135.210083007812
"235",10331832,1027689,1,2,22,4,1,1668.33337402344,1,1,2027399,1,2,22,4,1,1728.04711914062,1,1,59.7137451171875,59.7137451171875
"236",10338152,1028219,1,6,33,3,1,1099.84606933594,1,1,2027674,1,6,33,3,1,981.755187988281,1,1,-118.090881347656,-118.090881347656
"237",10339272,1028308,2,3,63,7,1,628.483459472656,1,1,2027747,2,3,64,7,1,663.510375976562,1,1,35.0269165039062,35.0269165039062
"238",10340386,1028391,1,1,52,7,1,NA,1,1,2027828,1,1,53,7,1,NA,1,1,NA,NA
"239",10340416,1028391,2,1,47,7,1,NA,1,1,2027828,2,1,48,7,1,NA,1,1,NA,NA
"240",10340459,1028391,1,6,18,7,1,NA,1,1,2027828,1,6,19,7,1,151.66667175293,1,1,NA,NA
"241",10341501,1028499,1,4,52,7,2,866.666687011719,1,1,2028034,1,4,53,7,2,1135.91479492188,1,1,269.248107910156,269.248107910156
"242",10341536,1028499,1,6,26,6,2,668.416687011719,1,1,2028107,1,6,27,6,1,679.25,2,1,10.8333129882812,10.8333129882812
"243",10342621,1028588,1,1,32,7,1,2760.33325195312,1,1,2028174,1,1,33,NA,NA,NA,1,1,NA,NA
"244",10342656,1028588,2,1,29,6,1,NA,1,1,2028174,2,1,30,6,1,NA,1,1,NA,NA
"245",10343741,1028677,1,1,36,5,2,1057.33337402344,1,1,2028549,1,1,37,5,2,1066,1,1,8.6666259765625,8.6666259765625
"246",10343776,1028677,2,1,30,7,1,NA,1,1,2028549,2,1,31,7,2,NA,1,1,NA,NA
"247",10344861,1028766,2,3,93,7,1,NA,1,1,2028824,2,3,94,7,1,NA,3,1,NA,NA
"248",10347119,1028952,1,1,55,5,1,1516.66662597656,1,1,2028891,1,1,56,5,2,1935.40502929688,1,1,418.738403320312,418.738403320312
"249",10347143,1028952,2,1,52,7,2,627.482666015625,1,1,2028891,2,1,53,7,2,850.654357910156,1,1,223.171691894531,223.171691894531
"250",10347178,1028952,1,6,22,4,2,1334.66662597656,1,1,2028891,1,6,23,4,1,NA,1,1,NA,NA
"251",10348239,1029053,1,6,25,7,1,NA,1,1,2029111,1,6,26,7,1,NA,1,1,NA,NA
"252",10348972,1029118,1,6,39,7,1,NA,1,1,2029189,1,6,40,7,1,NA,1,1,NA,NA
"253",10349359,1029142,1,1,73,5,1,NA,1,1,2029251,1,1,74,5,1,NA,1,1,NA,NA
"254",10349383,1029142,2,1,69,7,2,NA,1,1,2029251,2,1,70,7,2,NA,1,1,NA,NA
"255",10353828,1029517,1,1,56,7,1,1191.66662597656,1,1,2029391,1,1,57,7,1,1255.22131347656,1,1,63.5546875,63.5546875
"256",10353852,1029517,2,1,46,7,2,NA,1,1,2029391,2,1,47,7,1,NA,1,1,NA,NA
"257",10353887,1029517,1,1,29,7,1,NA,1,1,2029391,1,1,29,5,1,NA,1,1,NA,NA
"258",10353917,1029517,2,1,21,6,1,NA,1,1,2029391,2,1,22,6,1,NA,1,1,NA,NA
"259",10353941,1029517,1,6,23,4,1,1100.84680175781,1,1,2029391,1,6,24,4,2,1401.07775878906,1,1,300.23095703125,300.23095703125
"260",10356061,1029703,1,1,74,7,1,NA,1,1,2029758,1,1,75,7,1,NA,1,1,NA,NA
"261",10356096,1029703,2,1,49,5,1,75.0577392578125,1,1,2029758,2,1,50,5,1,425.327178955078,1,1,350.269439697266,350.269439697266
"262",10356126,1029703,2,6,22,NA,NA,NA,1,1,2029901,2,2,23,4,1,1343.03308105469,2,1,NA,NA
"263",10357181,1029797,1,1,39,7,1,NA,1,1,2029979,1,1,40,7,1,NA,1,1,NA,NA
"264",10357211,1029797,2,1,34,7,1,NA,1,1,2029979,2,1,35,7,1,NA,1,1,NA,NA
"265",10358307,1029886,2,1,28,2,1,1375.05773925781,1,1,2030411,2,1,29,2,1,1180.90844726562,6,1,-194.149291992188,-194.149291992188
"266",10358331,1029886,1,1,26,3,1,2280.75439453125,1,1,2030411,1,1,27,3,1,1923.47961425781,6,1,-357.274780273438,-357.274780273438
"267",10359427,1029983,2,3,66,7,1,NA,1,1,2030551,2,3,67,7,1,NA,1,1,NA,NA
"268",10362789,1030256,2,3,75,7,1,NA,1,1,2030624,2,3,76,7,2,NA,1,1,NA,NA
"269",10363904,1030353,2,1,37,7,1,1100.84680175781,1,1,2030691,2,5,38,7,2,1005.33331298828,1,1,-95.5134887695312,-95.5134887695312
"270",10365028,1030442,1,6,60,7,1,NA,1,1,2030918,1,6,61,7,1,NA,1,1,NA,NA
"271",10366148,1030531,2,1,40,7,1,173.33332824707,1,1,2030985,2,1,41,7,1,359.666656494141,1,1,186.33332824707,186.33332824707
"272",10366172,1030531,1,1,38,5,1,NA,1,1,2030985,1,1,39,NA,NA,NA,1,1,NA,NA
"273",10367268,1030639,2,3,79,7,2,NA,1,1,2031264,2,3,80,7,2,NA,1,1,NA,NA
"274",10368388,1030728,1,6,82,7,1,NA,1,1,2031337,1,6,83,7,1,NA,1,1,NA,NA
"275",10370242,1030876,2,6,18,5,2,NA,1,1,2031558,2,6,19,5,1,630.484985351562,11,1,NA,NA
"276",10372857,1031104,2,6,23,4,1,1401.07775878906,1,1,2031701,2,6,24,4,1,1601.23168945312,2,1,200.153930664062,200.153930664062
"277",10372881,1031104,2,6,21,4,1,721.230224609375,1,1,2031701,2,6,22,4,2,733.564270019531,2,1,12.3340454101562,12.3340454101562
"278",10377379,1031473,2,1,36,4,2,342.333343505859,1,1,2032058,2,1,36,4,1,364,1,1,21.6666564941406,21.6666564941406
"279",10379576,1031651,1,1,51,7,1,NA,1,1,2032414,1,1,52,7,1,NA,1,1,NA,NA
"280",10379606,1031651,2,1,48,7,2,428.4052734375,1,1,2032414,2,1,49,7,NA,478.220642089844,1,1,49.8153686523438,49.8153686523438
"281",10385177,1032127,1,1,63,7,1,1512.33337402344,1,1,2032554,1,1,64,7,1,1632.03271484375,1,1,119.699340820312,119.699340820312
"282",10385207,1032127,2,1,60,7,1,NA,1,1,2032554,2,1,61,7,1,NA,1,1,NA,NA
"283",10388532,1032402,2,4,41,2,1,2800.15405273438,1,1,2032694,2,4,42,2,1,2789.20849609375,1,1,-10.945556640625,-10.945556640625
"284",10390766,1032593,2,6,25,4,1,1501.15478515625,1,1,2032767,2,2,26,4,1,2501.92456054688,1,1,1000.76977539062,1000.76977539062
"285",10391142,1032623,1,2,27,2,1,600.4619140625,1,1,2032929,1,6,28,2,1,NA,16,1,NA,NA
"286",10391177,1032623,2,2,23,2,2,666.5126953125,1,1,2032848,2,6,24,2,1,NA,16,1,NA,NA
"287",10398619,1033247,2,6,70,7,1,NA,1,1,2033569,2,6,71,7,1,NA,1,1,NA,NA
"288",10401962,1033522,1,1,31,7,2,1163.31652832031,1,1,2033631,1,1,32,7,2,1126.66662597656,1,1,-36.64990234375,-36.64990234375
"289",10401997,1033522,2,1,29,5,2,200.153961181641,1,1,2033631,2,1,30,5,2,NA,1,1,NA,NA
"290",10403086,1033611,1,1,40,7,2,1550,1,1,2033917,1,1,41,7,1,1549.19177246094,1,1,-0.8082275390625,-0.8082275390625
"291",10403116,1033611,2,1,59,7,1,1100.84680175781,1,1,2033917,2,1,60,7,1,NA,1,1,NA,NA
"292",10404201,1033719,1,6,61,7,2,NA,1,1,2034069,1,6,62,7,2,NA,1,1,NA,NA
"293",10404236,1033719,1,6,27,NA,NA,NA,1,1,2034069,1,6,28,NA,NA,NA,1,1,NA,NA
"294",10405321,1033808,1,1,47,7,1,888.333312988281,1,1,2034204,1,1,48,7,2,1018.33331298828,1,1,130,130
"295",10405356,1033808,2,1,43,7,1,502.666656494141,1,1,2034204,2,1,44,7,2,450.666656494141,1,1,-52,-52
"296",10405399,1033808,1,6,17,4,1,NA,1,1,2034204,1,6,19,4,1,NA,1,1,NA,NA
"297",10408681,1034081,1,1,47,4,1,1083.33337402344,1,1,2034484,1,1,48,4,1,1040.80065917969,1,1,-42.53271484375,-42.53271484375
"298",10408711,1034081,2,1,45,3,1,790.608154296875,1,1,2034484,2,1,46,3,1,1516.66662597656,1,1,726.058471679688,726.058471679688
"299",10408746,1034081,1,6,15,5,1,60.6666679382324,1,1,2034484,1,6,16,5,1,81.25,1,1,20.5833320617676,20.5833320617676
"300",10409807,1034189,1,1,52,5,1,NA,1,1,2034786,1,1,53,5,1,NA,1,1,NA,NA
"301",10409831,1034189,2,1,61,7,1,NA,1,1,2034786,2,1,62,7,1,NA,1,1,NA,NA
"302",10410929,1034278,1,1,22,5,2,900.69287109375,1,1,2034921,1,1,23,5,2,1120.86218261719,1,1,220.169311523438,220.169311523438
"303",10410953,1034278,2,1,29,3,2,1180.90844726562,1,1,2034921,2,1,30,3,2,606.466552734375,1,1,-574.44189453125,-574.44189453125
"304",10412042,1034367,2,6,25,7,1,NA,1,1,2035065,2,6,26,7,2,NA,1,1,NA,NA
"305",10413162,1034456,1,1,32,5,2,1351.03930664062,1,1,2035286,1,1,33,5,1,1348.03698730469,2,1,-3.0023193359375,-3.0023193359375
"306",10413197,1034456,2,1,30,3,2,1601.23168945312,1,1,2035286,2,1,31,3,1,1843.41809082031,2,1,242.186401367188,242.186401367188
"307",10414282,1034553,2,4,54,7,1,NA,1,1,2035499,2,4,55,7,NA,NA,1,1,NA,NA
"308",10414312,1034553,2,6,24,4,1,NA,1,1,2035499,2,6,25,4,NA,NA,1,1,NA,NA
"309",10416528,1034731,1,6,34,4,2,1540.04174804688,1,1,2035774,1,2,34,4,1,NA,1,1,NA,NA
"310",10416552,1034731,1,6,28,4,2,2008.33337402344,1,1,2035774,1,2,29,4,1,2187.98828125,1,1,179.654907226562,179.654907226562
"311",10417648,1034839,1,5,50,7,1,NA,1,1,2036061,1,4,51,7,1,NA,1,1,NA,NA
"312",10418768,1034928,1,1,57,7,1,1435.10400390625,1,1,2036134,1,1,58,7,1,1295.66662597656,1,1,-139.437377929688,-139.437377929688
"313",10418792,1034928,2,1,54,7,1,1601.23168945312,1,1,2036134,2,1,55,7,1,1701.30871582031,1,1,100.077026367188,100.077026367188
"314",10418822,1034928,2,6,30,NA,NA,NA,1,1,2036134,2,6,31,5,1,260,1,1,NA,NA
"315",10422129,1035207,2,6,35,7,1,1216.02954101562,1,1,2036347,2,6,36,7,1,1636.25866699219,1,1,420.229125976562,420.229125976562
"316",10423249,1035304,2,6,27,7,1,NA,1,1,2036649,2,6,27,7,1,NA,1,1,NA,NA
"317",10424369,1035398,2,2,23,4,2,NA,1,1,2036789,2,2,24,4,1,NA,1,1,NA,NA
"318",10424393,1035398,1,2,22,5,1,NA,1,1,2036789,1,2,23,5,1,NA,1,1,NA,NA
"319",10426604,1035576,1,4,39,7,2,1250.96228027344,1,1,2036924,1,4,40,7,NA,1411.08544921875,1,1,160.123168945312,160.123168945312
"320",10427716,1035673,1,1,82,7,1,NA,1,1,2036991,1,1,83,7,1,NA,1,1,NA,NA
"321",10427759,1035673,2,1,76,7,1,NA,1,1,2036991,2,1,77,7,1,NA,1,1,NA,NA
"322",10428879,1035762,2,6,28,2,1,1501.15478515625,1,1,2037149,2,6,29,2,1,1750,1,1,248.84521484375,248.84521484375
"323",10432191,1036041,2,5,27,5,2,1208.33337402344,1,1,2037289,2,5,27,5,2,1301.00073242188,1,1,92.6673583984375,92.6673583984375
"324",10433317,1036149,2,4,58,5,2,1150.88537597656,1,1,2037424,2,4,59,5,2,NA,1,1,NA,NA
"325",10434437,1036238,2,6,37,5,1,1301.00073242188,1,1,2037564,2,6,38,5,2,NA,1,1,NA,NA
"326",10440038,1036696,1,6,26,2,1,NA,1,1,2037785,1,6,27,2,1,NA,1,1,NA,NA
"327",10440062,1036696,2,6,26,3,1,1318.05334472656,1,1,2037718,2,6,27,3,1,1441.66662597656,1,1,123.61328125,123.61328125
"328",10440127,1036696,2,6,24,4,1,1020.78521728516,1,1,2037637,2,6,25,4,1,1473.13317871094,1,1,452.347961425781,452.347961425781
"329",10440151,1036696,2,6,23,3,1,630.251098632812,1,1,2037939,2,2,25,3,2,900.69287109375,2,1,270.441772460938,270.441772460938
"330",10443398,1036971,1,6,62,7,1,NA,1,1,2038005,1,6,63,7,1,NA,1,1,NA,NA
"331",10446753,1037269,2,4,36,7,1,1300,1,1,2038145,2,4,37,7,1,1020.78521728516,1,1,-279.214782714844,-279.214782714844
"332",10447121,1037293,1,2,29,4,1,925.712097167969,1,1,2038285,1,6,30,4,1,1683.5,1,1,757.787902832031,757.787902832031
"333",10448993,1037447,2,4,32,7,2,156,1,1,2038358,2,4,33,7,2,156,1,1,0,0
"334",10453466,1037811,1,1,59,7,1,1226.33337402344,1,1,2038927,1,1,60,7,1,1282.66662597656,1,1,56.333251953125,56.333251953125
"335",10453504,1037811,2,1,58,7,1,834.642028808594,1,1,2038927,2,1,59,7,1,833.333312988281,1,1,-1.3087158203125,-1.3087158203125
"336",10455701,1038001,2,3,59,7,1,433.333343505859,1,1,2039079,2,3,60,7,1,572,1,1,138.666656494141,138.666656494141
"337",10459073,1038281,2,1,45,5,1,800.615844726562,1,1,2039141,2,1,46,5,1,611.970825195312,1,1,-188.64501953125,-188.64501953125
"338",10459103,1038281,1,1,31,2,1,2250,1,1,2039141,1,1,32,2,1,2501.92456054688,1,1,251.924560546875,251.924560546875
"339",10463542,1038656,2,6,24,5,1,NA,1,1,2039354,2,6,25,5,1,NA,1,1,NA,NA
"340",10463577,1038656,1,6,23,2,1,866.666687011719,1,1,2039494,1,6,24,2,1,916.705200195312,1,1,50.0385131835938,50.0385131835938
"341",10463607,1038656,2,6,23,2,1,1185.22351074219,1,1,2039354,2,6,24,2,1,1083.83374023438,1,1,-101.389770507812,-101.389770507812
"342",10464662,1038753,1,1,62,7,1,NA,1,1,2039567,1,1,63,7,1,NA,1,1,NA,NA
"343",10464697,1038753,2,1,58,7,1,199.33332824707,1,1,2039567,2,1,59,7,2,260,1,1,60.6666717529297,60.6666717529297
"344",10468021,1039032,1,1,36,4,1,1301.00073242188,1,1,2039729,1,1,37,4,1,1501.15478515625,1,1,200.154052734375,200.154052734375
"345",10468056,1039032,2,1,27,4,1,1191.66662597656,1,1,2039729,2,1,28,4,1,NA,1,1,NA,NA
"346",10478108,1039873,1,6,25,2,1,1351.03930664062,2,1,2040301,1,2,26,2,1,1516.66662597656,2,1,165.627319335938,165.627319335938
"347",10478132,1039873,1,6,24,2,1,1501.15478515625,2,1,2040301,1,6,25,2,1,1651.27026367188,2,1,150.115478515625,150.115478515625
"348",10479228,1039962,1,1,79,2,1,NA,2,1,2040441,1,1,80,2,1,NA,2,1,NA,NA
"349",10479252,1039962,2,1,77,2,1,NA,2,1,2040441,2,1,78,2,1,NA,2,1,NA,NA
"350",10480366,1040057,2,6,17,5,1,NA,2,1,2040654,2,6,18,4,1,NA,6,1,NA,NA
"351",10484817,1040421,1,6,26,2,1,2368.822265625,2,1,2040867,1,6,27,2,1,2441.87841796875,2,1,73.05615234375,73.05615234375
"352",10485937,1040529,1,2,36,5,1,NA,2,1,2040948,1,2,37,5,1,NA,2,1,NA,NA
"353",10485961,1040529,2,2,32,5,1,980.754455566406,2,1,2040948,2,2,33,5,1,1066.8662109375,2,1,86.1117553710938,86.1117553710938
"354",10487069,1040618,1,1,28,6,1,NA,2,1,2041081,1,1,29,6,1,NA,2,1,NA,NA
"355",10487093,1040618,2,1,28,5,1,1493.14855957031,2,1,2041081,2,1,29,5,1,1605.23486328125,2,1,112.086303710938,112.086303710938
"356",10489304,1040804,1,6,25,2,1,1601.23168945312,2,1,2041294,1,6,26,NA,NA,NA,2,1,NA,NA
"357",10489339,1040804,2,6,24,2,1,1701.30871582031,2,1,2041367,2,6,26,2,1,1865.61157226562,2,1,164.302856445312,164.302856445312
"358",10490418,1040898,2,6,25,2,1,1897.45959472656,2,1,2041529,2,6,26,2,1,2000,3,1,102.540405273438,102.540405273438
"359",10491538,1040987,2,5,38,5,1,NA,2,1,2041596,2,4,39,5,1,NA,2,1,NA,NA
"360",10491562,1040987,2,6,16,6,1,NA,2,1,2041596,2,6,17,6,2,144.444442749023,2,1,NA,NA
"361",10492658,1041088,1,6,57,3,2,NA,2,1,2041731,1,6,58,3,1,1185.91223144531,2,1,NA,NA
"362",10492682,1041088,2,3,86,NA,NA,NA,2,1,2041731,2,3,87,NA,NA,NA,2,1,NA,NA
"363",10494898,1041266,2,6,54,5,1,NA,2,1,2041871,2,6,55,5,1,NA,2,1,NA,NA
"364",10498257,1041541,1,1,40,5,1,1951.50122070312,2,1,2041944,1,1,41,5,1,2134.64208984375,2,1,183.140869140625,183.140869140625
"365",10498281,1041541,2,1,46,3,1,1699.30712890625,2,1,2041944,2,1,47,3,1,1905.4658203125,2,1,206.15869140625,206.15869140625
"366",10499407,1041649,2,1,71,5,1,NA,2,1,2042231,2,3,72,NA,NA,NA,2,1,NA,NA
"367",10500499,1041738,1,6,49,5,1,2251.73217773438,2,1,2042371,1,6,49,5,1,NA,2,1,NA,NA
"368",10501606,1041827,2,6,28,5,1,950.731323242188,2,1,2042444,2,6,29,5,2,1012.77905273438,2,1,62.0477294921875,62.0477294921875
"369",10503846,1042017,1,1,46,2,1,1471.13171386719,2,1,2042584,1,1,47,2,1,1651.27026367188,2,1,180.138549804688,180.138549804688
"370",10503889,1042017,2,1,47,2,1,2250.08325195312,2,1,2042584,2,1,48,2,1,2361.66674804688,2,1,111.58349609375,111.58349609375
"371",10506098,1042203,2,6,64,2,1,NA,2,1,2042738,2,6,65,2,1,NA,2,1,NA,NA
"372",10507213,1042297,1,2,24,4,1,1250.96228027344,2,1,2042819,1,1,25,4,1,1346.16320800781,2,1,95.200927734375,95.200927734375
"373",10507248,1042297,2,2,23,5,1,1171.90148925781,2,1,2042819,2,1,24,5,1,1509.63110351562,2,1,337.729614257812,337.729614257812
"374",10510567,1042572,2,3,87,7,1,NA,2,1,2042959,2,3,88,7,1,NA,2,1,NA,NA
"375",10513922,1042858,1,6,41,2,1,1801.3857421875,2,1,2043025,1,6,42,2,1,2011.54736328125,2,1,210.16162109375,210.16162109375
"376",10515046,1042947,1,1,48,2,1,NA,2,1,2043092,1,1,49,2,1,1133.57482910156,2,1,NA,NA
"377",10515089,1042947,2,1,44,2,1,4003.07934570312,2,1,2043092,2,1,45,2,1,4469.83349609375,2,1,466.754150390625,466.754150390625
"378",10519521,1043323,1,1,84,7,1,NA,2,1,2043386,1,1,85,7,1,NA,2,1,NA,NA
"379",10519556,1043323,2,1,74,7,2,NA,2,1,2043386,2,1,75,7,NA,NA,2,1,NA,NA
"380",10522883,1043609,1,1,52,5,1,NA,2,1,2043521,1,1,53,5,1,651.837890625,2,1,NA,NA
"381",10522913,1043609,2,1,50,7,1,595.458068847656,2,1,2043521,2,1,50,7,1,619.476501464844,2,1,24.0184326171875,24.0184326171875
"382",10525122,1043781,1,1,67,NA,NA,NA,2,1,2043661,1,1,68,2,1,NA,3,1,NA,NA
"383",10525157,1043781,2,1,58,2,1,1083.83374023438,2,1,2043661,2,1,59,2,1,1100.84680175781,3,1,17.0130615234375,17.0130615234375
"384",10527362,1043978,2,4,33,2,1,1200.923828125,2,1,2043807,2,4,34,2,1,1851.42419433594,2,1,650.500366210938,650.500366210938
"385",10528482,1044079,1,1,51,7,1,NA,2,1,2043874,1,1,52,7,1,NA,2,1,NA,NA
"386",10528512,1044079,2,1,50,7,1,416.319152832031,2,1,2043874,2,1,51,7,1,566.583312988281,2,1,150.26416015625,150.26416015625
"387",10528547,1044079,2,6,17,5,1,NA,2,1,2043874,2,6,18,4,1,NA,2,1,NA,NA
"388",10531831,1044346,2,3,66,7,1,NA,2,1,2044099,2,3,67,7,1,NA,2,1,NA,NA
"389",10532951,1044443,2,4,50,4,1,606.666687011719,2,1,2044161,2,4,51,4,1,805.83203125,2,1,199.165344238281,199.165344238281
"390",10533028,1044443,2,6,24,7,1,650,2,1,2044161,2,6,25,7,1,900.69287109375,2,1,250.69287109375,250.69287109375
"391",10537449,1044818,2,4,41,3,1,NA,2,1,2044374,2,4,42,3,1,NA,2,1,NA,NA
"392",10539689,1045008,2,1,32,7,1,147.33332824707,2,1,2044749,2,1,33,7,1,138.66667175293,2,1,-8.66665649414062,-8.66665649414062
"393",10539719,1045008,1,1,33,NA,NA,NA,2,1,2044749,1,1,34,2,1,2269.205078125,2,1,NA,NA
"394",10541942,1045199,2,1,48,4,1,108.083145141602,2,1,2045095,2,3,49,4,1,NA,2,1,NA,NA
"395",10543031,1045288,1,1,47,7,1,910,2,1,2045389,1,1,48,7,1,1144,2,1,234,234
"396",10543066,1045288,2,1,45,7,1,468,2,1,2045389,2,1,46,7,1,543.205810546875,2,1,75.205810546875,75.205810546875
"397",10549757,1045849,2,4,60,1,1,982.755981445312,2,1,2045524,2,4,61,1,1,1002.77136230469,2,1,20.015380859375,20.015380859375
"398",10550879,1045938,1,3,79,2,1,NA,2,1,2045591,1,3,80,2,1,NA,2,1,NA,NA
"399",10553118,1046128,2,1,47,5,1,1208.33337402344,2,1,2045664,2,1,48,5,1,NA,2,1,NA,NA
"400",10553142,1046128,1,1,39,4,1,4583.33349609375,2,1,2045664,1,1,40,4,1,3975,2,1,-608.33349609375,-608.33349609375
"401",10555358,1046306,2,1,78,7,1,NA,2,1,2045958,2,1,79,7,1,NA,2,1,NA,NA
"402",10555382,1046306,1,1,79,5,1,NA,2,1,2045958,1,1,80,5,1,NA,2,1,NA,NA
"403",10558713,1046586,1,1,45,2,1,2446.88232421875,2,1,2046091,1,1,46,2,1,2759.12255859375,2,1,312.240234375,312.240234375
"404",10558748,1046586,2,1,39,2,1,691.666687011719,2,1,2046091,2,1,40,2,1,1571.20861816406,2,1,879.541931152344,879.541931152344
"405",10559833,1046683,1,1,38,4,1,3102.38647460938,2,1,2046385,1,1,39,4,1,3362.58666992188,2,1,260.2001953125,260.2001953125
"406",10559868,1046683,2,1,35,5,1,290.223266601562,2,1,2046385,2,1,36,5,1,163.018981933594,2,1,-127.204284667969,-127.204284667969
"407",10560947,1046772,2,1,65,7,1,NA,2,1,2046679,2,1,66,7,1,NA,2,1,NA,NA
"408",10560971,1046772,1,1,62,6,1,1340.03076171875,2,1,2046679,1,1,63,6,1,NA,2,1,NA,NA
"409",10561005,1046772,1,6,40,1,1,3239.49194335938,2,1,2046679,1,6,41,1,1,3585.75830078125,2,1,346.266357421875,346.266357421875
"410",10562079,1046861,2,2,25,2,1,925.712097167969,2,1,2046881,2,2,26,2,1,1066.8662109375,2,1,141.154113769531,141.154113769531
"411",10562109,1046861,1,2,22,4,1,NA,2,1,2046881,1,2,23,4,1,NA,2,1,NA,NA
"412",10562133,1046861,2,6,22,2,1,NA,2,1,2047039,2,6,22,2,1,433.333343505859,1,1,NA,NA
"413",10562168,1046861,2,6,19,4,1,NA,2,1,2046954,2,2,20,4,1,NA,2,1,NA,NA
"414",10563199,1046969,1,1,37,2,1,1501.15478515625,2,1,2047179,1,1,38,2,1,2138.64526367188,2,1,637.490478515625,637.490478515625
"415",10563229,1046969,2,1,35,2,1,2357.31005859375,2,1,2047179,2,1,36,2,1,NA,2,1,NA,NA
"416",10563253,1046969,2,6,20,5,1,268.601806640625,2,1,2047179,2,6,21,5,1,418.99853515625,2,1,150.396728515625,150.396728515625
"417",10564306,1047051,1,1,52,5,1,NA,2,1,2047527,1,1,53,5,1,NA,2,1,NA,NA
"418",10564349,1047051,2,1,49,4,1,703.541198730469,2,1,2047527,2,1,50,4,1,772.594299316406,2,1,69.0531005859375,69.0531005859375
"419",10564373,1047051,2,6,22,2,1,888.333312988281,2,1,2047594,2,6,23,2,1,916.705200195312,1,1,28.3718872070312,28.3718872070312
"420",10566546,1047248,1,6,24,5,1,1901.46264648438,2,1,2047748,1,2,25,5,1,1516.66662597656,2,1,-384.796020507812,-384.796020507812
"421",10567666,1047337,1,1,82,7,1,NA,2,1,2047829,1,1,83,7,1,NA,2,1,NA,NA
"422",10567704,1047337,2,1,64,7,1,NA,2,1,2047829,2,1,65,7,1,NA,2,1,NA,NA
"423",10569901,1047523,1,1,83,7,1,NA,2,1,2047969,1,5,84,7,1,NA,2,1,NA,NA
"424",10574387,1047892,2,3,83,7,1,NA,2,1,2048035,2,3,84,7,1,NA,2,1,NA,NA
"425",10575502,1047981,1,1,43,2,1,NA,2,1,2048108,1,1,44,2,1,NA,2,1,NA,NA
"426",10575537,1047981,2,1,46,7,1,NA,2,1,2048108,2,1,47,7,1,NA,2,1,NA,NA
"427",10582223,1048546,1,1,77,7,1,NA,2,1,2048531,1,1,78,7,1,NA,3,1,NA,NA
"428",10582258,1048546,2,1,76,7,1,NA,2,1,2048531,2,1,77,7,1,NA,3,1,NA,NA
"429",10583343,1048643,1,3,64,7,1,NA,2,1,2048671,1,3,65,7,1,NA,2,1,NA,NA
"430",10583378,1048643,1,6,28,3,1,NA,2,1,2048671,1,6,29,3,1,NA,2,1,NA,NA
"431",10585583,1048821,2,3,55,7,1,NA,2,1,2048817,2,3,56,7,1,NA,2,1,NA,NA
"432",10585613,1048821,1,6,25,NA,NA,NA,2,1,2048817,1,6,26,NA,1,NA,2,1,NA,NA
"433",10587829,1049011,1,6,29,4,1,NA,2,1,2048957,1,6,30,4,1,NA,2,1,NA,NA
"434",10588949,1049119,1,1,44,1,1,600.4619140625,2,1,2049023,1,1,45,1,1,800.615844726562,2,1,200.153930664062,200.153930664062
"435",10588973,1049119,2,1,56,5,1,150.115478515625,2,1,2049023,2,1,57,5,1,233.17936706543,2,1,83.0638885498047,83.0638885498047
"436",10593411,1049488,1,1,57,7,2,NA,2,1,2049244,1,1,58,7,1,NA,2,1,NA,NA
"437",10593446,1049488,2,1,49,5,2,770.5927734375,2,1,2049244,2,1,50,5,1,838.645141601562,2,1,68.0523681640625,68.0523681640625
"438",10593519,1049488,2,6,20,5,1,728,2,1,2049244,2,6,21,5,1,745.333312988281,2,1,17.3333129882812,17.3333129882812
"439",10594531,1049577,1,1,51,5,1,1125.86608886719,2,1,2049538,1,1,52,5,1,1125.86608886719,2,1,0,0
"440",10594566,1049577,2,1,50,7,1,NA,2,1,2049538,2,1,51,7,1,NA,2,1,NA,NA
"441",10594604,1049577,2,1,26,4,1,NA,2,1,2049538,2,1,27,4,2,NA,2,1,NA,NA
